docid,title,keyword,wikidata_label,wikidata_qid,bnf_id,p279_path,retry_source,match_stage,is_disambiguation,label_similarity,match_score,p31_types,p31_label
1002652,Urban stormwater source control policies: why and how?,Stormwater management,,,,,none,none,no,0.0,0.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > populated place > region > geographical feature > geographic entity,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > populated place > region > geographical feature > concrete object,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > populated place > region > geographical feature > physical location,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > populated place > artificial geographic entity > geographic entity > geolocatable entity,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > populated place > artificial geographic entity > geographic entity > region of space,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > populated place > artificial geographic entity > artificial object > object,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > group of structures or buildings > group of artificial physical objects > group of physical objects > group or class of physical objects,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > group of structures or buildings > group of artificial physical objects > group of physical objects > group,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > group of structures or buildings > group of geographic locations > group > set,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > group of structures or buildings > group of works > group > set,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > group of structures or buildings > group of works > work > artificial object,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > group of structures or buildings > group of works > work > cultural artifact,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > group of structures or buildings > architectural structure > artificial physical structure > physical structure,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > group of structures or buildings > architectural structure > artificial physical structure > artificial physical object,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > group of structures or buildings > architectural structure > artificial physical structure > technical system,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > group of structures or buildings > architectural structure > fixed construction > geographical feature,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > group of structures or buildings > architectural structure > fixed construction > artificial physical object,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > group of structures or buildings > architectural structure > work > artificial object,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > group of structures or buildings > architectural structure > work > cultural artifact,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Urban areas,urban area,Q702492,,human settlement > group of structures or buildings > architectural structure > E25 Human-Made Feature > artificial physical object,exact_label,exact_label,no,100.0,50.0,,
1002652,Urban stormwater source control policies: why and how?,Source control,,,,,none,none,yes,0.0,0.0,,
1002652,Urban stormwater source control policies: why and how?,Policy-making,,,,,none,none,no,0.0,0.0,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Component mode synthesis,,,,,none,none,no,0.0,0.0,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Dynamic substructuring,dynamic substructuring,Q25112238,,,context,context,no,95.5,107.3,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Flexible interface,,,,,none,none,no,0.0,0.0,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,mechanics > physics > natural science > science > knowledge system,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,mechanics > physics > natural science > science > knowledge,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,mechanics > physics > natural science > science > outline of academic disciplines,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,mechanics > physics > natural science > science > epistemology,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,mechanics > physics > natural science > science > research,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,mechanics > physics > natural science > science > logic,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,mechanics > physics > natural science > science > intellectual activity,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,mechanics > physics > physical sciences > natural science > science,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,computational physics > computational science > applied mathematics > mathematics > natural science,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,computational physics > computational science > computer science > formal science > exact science,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,computational physics > physics > natural science > science > knowledge system,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,computational physics > physics > natural science > science > knowledge,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,computational physics > physics > natural science > science > outline of academic disciplines,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,computational physics > physics > natural science > science > epistemology,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,computational physics > physics > natural science > science > research,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,computational physics > physics > natural science > science > logic,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,computational physics > physics > natural science > science > intellectual activity,context,context,no,95.7,113.4,,
1015767,Clarification about component mode synthesis methods for substructures with physical flexible interfaces,Computational mechanics,computational mechanics,Q919765,,computational physics > physics > physical sciences > natural science > science,context,context,no,95.7,113.4,,
1061949,Reduced-order model for the dynamical analysis of complex structures with a high modal density,Reduced-order model,,,,,none,none,no,0.0,0.0,,
1061949,Reduced-order model for the dynamical analysis of complex structures with a high modal density,Structural dynamics,structural dynamics,Q811197,,structural analysis > analysis > inquiry > seeking > activity,exact_label,exact_label,no,100.0,80.0,Q11862829,academic discipline
1061949,Reduced-order model for the dynamical analysis of complex structures with a high modal density,Structural dynamics,structural dynamics,Q811197,,structural analysis > analysis > inquiry > planned process > process,exact_label,exact_label,no,100.0,80.0,Q11862829,academic discipline
1061949,Reduced-order model for the dynamical analysis of complex structures with a high modal density,Structural dynamics,structural dynamics,Q811197,,structural analysis > analysis > inquiry > planned process > intentional human activity,exact_label,exact_label,no,100.0,80.0,Q11862829,academic discipline
1061949,Reduced-order model for the dynamical analysis of complex structures with a high modal density,Structural dynamics,structural dynamics,Q811197,,structural analysis > analysis > scholarly method > method > means,exact_label,exact_label,no,100.0,80.0,Q11862829,academic discipline
1061949,Reduced-order model for the dynamical analysis of complex structures with a high modal density,High modal density,,,,,none,none,no,0.0,0.0,,
1061949,Reduced-order model for the dynamical analysis of complex structures with a high modal density,ROM,Rom,Q3440554,,,exact_label,exact_label,no,100.0,50.0,Q830038,Ferengi
1064345,Modelling the time fluctuation of indoor air formaldehyde concentrations: variability structure identification and forecasting using non linear models,Formaldehyde,Formaldehyde,Q14922294,,,context,context,no,100.0,112.0,Q134556,single
1064345,Modelling the time fluctuation of indoor air formaldehyde concentrations: variability structure identification and forecasting using non linear models,Clustering,clustering,Q5136710,,,context,context,no,90.0,105.0,,
1064345,Modelling the time fluctuation of indoor air formaldehyde concentrations: variability structure identification and forecasting using non linear models,Forecasting,Forecasting,Q49297242,,,context,context,no,100.0,112.0,Q3305213,painting
1064345,Modelling the time fluctuation of indoor air formaldehyde concentrations: variability structure identification and forecasting using non linear models,SOTA,SOTA,Q11243978,,,context,context,no,100.0,110.0,Q5,human
1064345,Modelling the time fluctuation of indoor air formaldehyde concentrations: variability structure identification and forecasting using non linear models,SETAR,SETAR,Q7456351,,,context,context,no,100.0,112.0,Q4830453;Q6881511,business;enterprise
1068317,Analysis of dissociated dislocations in a deformed bicrystal close to the rhombohedral twin orientation in -alumina,Grain boundary,Grain boundary,Q1605670,,,context,context,no,100.0,110.0,,
1068317,Analysis of dissociated dislocations in a deformed bicrystal close to the rhombohedral twin orientation in -alumina,Alumina,Aluminaut,Q447411,,,context,context,no,87.5,52.5,Q11446;Q130326199,ship;preserved watercraft
1068317,Analysis of dissociated dislocations in a deformed bicrystal close to the rhombohedral twin orientation in -alumina,Bicrystal,,,,,none,none,no,0.0,0.0,,
